test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T102,plt3plt5plt7 + PLT1 OE,rescue_experiment,2.0,,,1.0,2.300154,mutant,2.300154,1.0,0.0,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,98,10.1073/pnas.1714410114
T103,plt3plt5plt7 + PIN1 OE,rescue_experiment,0.0,,,1.0,0.000494,mutant,0.000494,1.0,0.0,0.05,unchanged,unchanged,True,Lateral_Root_Density,2,medium,1,True,81,10.1073/pnas.1714410114
T105,dao1 dao2,double_knockout,0.0,,,1.0,13.82193,WT,1.0,13.82193,3.7889,0.05,increased,increased,True,Lateral_Root_Density,1,easy,4,True,175,10.1101/cshperspect.a039933
T111,alf1/sur,gain_of_function,1.0,Auxin,1.0,1.0,13.82193,WT,1.0,13.82193,3.7889,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,175,10.1101/cshperspect.a039933
T114,CLE OE,overexpression,2.0,,,1.0,0.562886,WT,1.0,0.562886,-0.8291,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,89,10.3390/genes11060633
T115,T101A NRT1.1,gain_of_function,2.0,,,1.0,9.1e-05,WT,1.0,9.1e-05,-13.4185,0.05,decreased,increased,False,Lateral_Root_Density,1,easy,2,True,119,10.3390/genes11060633
T116,T101D NRT1.1,phospho_dead_mutant,0.5,,,1.0,0.262372,WT,1.0,0.262372,-1.9303,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,155,10.3390/genes11060633
T119,Low_Pi + Fe_omission,environmental,1.0,Low_Phosphate,1.0,1.0,12.68637,WT,1.0,12.68637,3.6652,0.05,increased,increased,True,Lateral_Root_Density,1,easy,4,True,166,10.1038/ncomms15300
T122,MAX2 + GR24,knockout_plus_GR24,0.0,Strigolactone,1.0,1.0,1.124631,mutant,1.99914,0.562557,-0.8299,0.05,decreased,unchanged,False,Lateral_Root_Density,2,medium,1,True,97,10.1111/ppl.13681
T123,D14 + GR24,knockout_plus_GR24,0.0,Strigolactone,1.0,1.0,1.999187,mutant,1.999187,1.0,0.0,0.05,unchanged,unchanged,True,Lateral_Root_Density,2,medium,1,True,77,10.1111/ppl.13681
T128,GA3,exogenous_treatment,1.0,GA,1.0,1.0,1.72316,WT,1.0,1.72316,0.7851,0.05,increased,increased,True,Lateral_Root_Density,1,easy,2,True,85,10.1111/j.1469-8137.2011.03723.x
T129,PAC,inhibitor_PBZ,0.1,,,1.0,0.407382,WT,1.0,0.407382,-1.2955,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,78,10.1111/j.1469-8137.2011.03723.x
T130,ga1,knockout,0.1,,,1.0,0.407382,WT,1.0,0.407382,-1.2955,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,78,10.1111/j.1469-8137.2011.03723.x
T131,dellaQ,quadruple_knockout,0.0,,,1.0,1.999187,WT,1.0,1.999187,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,77,10.1111/j.1469-8137.2011.03723.x
T133,BR_brassinolide,exogenous_treatment,1.0,Brassinosteroid,1.0,1.0,1.394781,WT,1.0,1.394781,0.48,0.05,increased,increased,True,Lateral_Root_Density,1,easy,4,True,107,10.1111/ppl.13681
T134,bri1,knockout,0.0,,,1.0,0.276923,WT,1.0,0.276923,-1.8524,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,107,10.1111/ppl.13681
T137,mir393 OE,overexpression,0.1,,,1.0,0.000219,WT,1.0,0.000219,-12.1594,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,96,10.3390/genes11060633
T138,Bending_48h,environmental,2.0,,,1.0,1.599022,WT,1.0,1.599022,0.6772,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,78,10.1101/cshperspect.a039941
T139,Drought,drought_stress,1.0,ABA,1.0,1.0,0.335033,WT,1.0,0.335033,-1.5776,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,113,10.1101/cshperspect.a039941
T141,cle3,knockout,0.5,,,1.0,1.723093,WT,1.0,1.723093,0.785,0.05,increased,increased,True,Lateral_Root_Density,1,easy,2,True,104,10.1073/pnas.1319953111
T142,clv1,knockout,0.0,Low_Nitrate,1.0,1.0,21.852305,mutant,1.999187,10.930594,3.4503,0.05,increased,increased,True,Lateral_Root_Density,2,medium,1,True,204,10.1073/pnas.1319953111
T143,CLE3,overexpression,2.0,,,1.0,0.562886,WT,1.0,0.562886,-0.8291,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,89,10.1073/pnas.1319953111
T144,wox11 wox12,double_knockout,0.0,,,1.0,0.00062,WT,1.0,0.00062,-10.6562,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,84,10.1105/tpc.114.122887
T145,ein3 eil1,double_knockout,0.0,,,1.0,1.999187,WT,1.0,1.999187,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,77,10.1111/j.1365-313X.2008.03495.x
T146,wei2,loss_of_function,0.5,Ethylene,1.0,1.0,4.1e-05,mutant,5.3e-05,0.778797,-0.3607,0.05,decreased,decreased,True,Lateral_Root_Density,2,medium,4,True,114,10.1105/tpc.105.033365
T147,bzr1-1D,gain_of_function,2.0,,,1.0,1.599022,WT,1.0,1.599022,0.6772,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,78,10.3389/fpls.2024.1387321
T148,bes1-D,gain_of_function,2.0,,,1.0,1.599022,WT,1.0,1.599022,0.6772,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,78,10.3389/fpls.2024.1387321
T149,EBR_treatment,exogenous_treatment,1.0,Brassinosteroid,1.0,1.0,1.394781,WT,1.0,1.394781,0.48,0.05,increased,increased,True,Lateral_Root_Density,1,easy,4,True,107,10.3389/fpls.2024.1387321
T150,arr1 arr10 arr12,triple_knockout,0.0,,,1.0,1.999187,WT,1.0,1.999187,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,77,10.1105/tpc.108.059584
T151,arr10 arr12,double_knockout,0.5,,,1.0,1.599057,WT,1.0,1.599057,0.6772,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,84,10.1105/tpc.108.059584
T152,lbd16 lbd18 lbd29,triple_knockout,0.0,,,1.0,0.0007,WT,1.0,0.0007,-10.4804,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,76,10.1242/dev.071928
T153,tir1 afb1 afb2 afb3 afb4 afb5,quintuple_knockout,0.0,,,1.0,0.000285,WT,1.0,0.000285,-11.7774,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,93,10.7554/eLife.54740
T154,pin2 pin3 pin7,triple_knockout,0.5,,,1.0,0.400943,WT,1.0,0.400943,-1.3185,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,84,10.1101/cshperspect.a039933
T155,abi5,knockout,0.5,,,1.0,0.000319,WT,1.0,0.000319,-11.6143,0.05,decreased,increased,False,Lateral_Root_Density,2,medium,1,True,107,10.3389/fpls.2016.01884
T156,Low_Nitrate,environmental,1.0,Low_Nitrate,1.0,1.0,7.120827,WT,1.0,7.120827,2.832,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,3,True,189,10.1073/pnas.1319953111
