test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T042,BES1,gain_of_function,2.0,,,1.0,1.096984,WT,1.0,1.096984,0.1335,0.05,increased,increased,True,Plant_Height,1,easy,1,False,100,10.1016/S0092-8674(02)00814-0
T043,DWF4,knockout,0.0,,,1.0,0.63103,WT,1.0,0.63103,-0.6642,0.05,decreased,decreased,True,Plant_Height,1,easy,6,True,68,10.1105/tpc.10.2.219
T044,DWF4,overexpression,2.0,,,1.0,1.047084,WT,1.0,1.047084,0.0664,0.05,unchanged,increased,False,Plant_Height,1,easy,6,False,100,10.1105/tpc.19.00335
T045,DET2,knockout,0.0,,,1.0,0.63103,WT,1.0,0.63103,-0.6642,0.05,decreased,decreased,True,Plant_Height,1,easy,6,True,68,10.1016/0092-8674(96)80116-4
T046,CPD,knockout,0.0,,,1.0,0.63103,WT,1.0,0.63103,-0.6642,0.05,decreased,decreased,True,Plant_Height,1,easy,6,True,68,10.1105/tpc.19.00335
T047,Brassinosteroid,exogenous_treatment,1.0,Brassinosteroid,1.0,1.0,1.0579,WT,1.0,1.0579,0.0812,0.05,increased,increased,True,Plant_Height,1,easy,5,True,78,10.1105/tpc.19.00335
T048,Brassinosteroid,inhibitor_PBZ,0.1,,,1.0,0.22224,WT,1.0,0.22224,-2.1698,0.05,decreased,decreased,True,Plant_Height,2,medium,4,False,100,10.1105/tpc.19.00335
T049,PIF4,knockout,0.99,,,1.0,0.99384,WT,1.0,0.99384,-0.0089,0.05,unchanged,decreased,False,Plant_Height,1,easy,1,True,39,10.1016/j.cub.2009.06.046
T050,PIF4,double_knockout,0.0,,,1.0,0.113703,WT,1.0,0.113703,-3.1367,0.05,decreased,decreased,True,Plant_Height,1,easy,1,False,100,10.3389/fpls.2019.00914
T051,PIF3,quadruple_knockout,0.0,,,1.0,0.113703,WT,1.0,0.113703,-3.1367,0.05,decreased,decreased,True,Plant_Height,1,easy,1,False,100,10.1105/tpc.108.060996
T052,PIF4,overexpression,2.0,,,1.0,1.543926,WT,1.0,1.543926,0.6266,0.05,increased,increased,True,Plant_Height,1,easy,1,True,89,10.1038/nature03543
T053,phyB,knockout,0.0,,,1.0,14.303441,WT,1.0,14.303441,3.8383,0.05,increased,increased,True,Plant_Height,1,easy,2,False,100,10.1105/tpc.5.2.147
T054,CO,knockout,0.0,,,1.0,4.641375,WT,1.0,4.641375,2.2146,0.05,increased,increased,True,Plant_Height,1,easy,3,True,54,10.1016/S0092-8674(00)80637-1
T055,CO,overexpression,2.0,,,1.0,0.793968,WT,1.0,0.793968,-0.3328,0.05,decreased,decreased,True,Plant_Height,1,easy,3,True,36,10.1038/35074138
T056,GI,knockout,0.0,,,1.0,9.99983,WT,1.0,9.99983,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,3,True,48,10.1073/pnas.1415375111
T057,FKF1,knockout,0.0,,,1.0,4.641364,WT,1.0,4.641364,2.2145,0.05,increased,increased,True,Plant_Height,1,easy,4,True,63,10.1073/pnas.1415375111
T058,ZTL,knockout,0.0,,,1.0,0.46441,WT,1.0,0.46441,-1.1065,0.05,decreased,decreased,True,Plant_Height,1,easy,4,True,37,10.1073/pnas.1415375111
T059,CDF1,overexpression,2.0,,,1.0,1.259606,WT,1.0,1.259606,0.333,0.05,increased,increased,True,Plant_Height,1,easy,4,True,43,10.1073/pnas.1415375111
T060,FT,knockout,0.0,,,1.0,9.999803,WT,1.0,9.999803,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,2,True,40,10.1126/science.286.5446.1962
T061,FT,overexpression,2.0,,,1.0,0.500229,WT,1.0,0.500229,-0.9993,0.05,decreased,decreased,True,Plant_Height,1,easy,2,True,33,10.1126/science.286.5446.1962
